Epoch: [0][240/533120] t: 40 lr: 0.001 Time: 0.763 (itavg:0.756) (0.788)  Data: 0.005 (0.013) Loss: 0.58653849 (0.58331864) (0.61226866)  acc: 0.71875 (0.65898) sens: 0.25000 (0.50635) spec: 0.78571 (0.68672)  f1: 0.18182 (0.30763) jvpen: 0.000000061902 15.119
Epoch: [0][260/533120] t: 40 lr: 0.001 Time: 0.750 (itavg:0.765) (0.786)  Data: 0.005 (0.012) Loss: 0.58475244 (0.58354983) (0.61005952)  acc: 0.78125 (0.66791) sens: 0.00000 (0.48475) spec: 0.92593 (0.70118)  f1: 0.00000 (0.30036) jvpen: 0.000002054241 15.300
Epoch: [0][20/533120] t: 40 lr: 0.001 Time: 0.748 (itavg:0.955) (0.955)  Data: 0.005 (0.096) Loss: 0.78400958 (0.81977584) (0.81977584)  acc: 0.56250 (0.50000) sens: 0.00000 (0.48454) spec: 0.64286 (0.50276)  f1: 0.00000 (0.20465) jvpen: 0.001840149169 19.091
Epoch: [0][20/12597] t: 40 lr: 0.001 Time: 0.794 (itavg:0.888) (0.888)  Data: 0.005 (0.011) Loss: 0.47743607 (0.45472728) (0.45472728)  acc: 0.34375 (0.45625) sens: 0.00000 (0.61905) spec: 0.36667 (0.44482)  f1: 0.00000 (0.12804) jvpen: 0.001418278902 17.755
Epoch: [0][40/12597] t: 40 lr: 0.001 Time: 0.766 (itavg:0.771) (0.829)  Data: 0.005 (0.008) Loss: 0.48206868 (0.45134645) (0.45303686)  acc: 0.40625 (0.43828) sens: 0.40000 (0.55670) spec: 0.40741 (0.42857)  f1: 0.17391 (0.12795) jvpen: 0.001249945373 15.413
Epoch: [0][60/12597] t: 40 lr: 0.001 Time: 0.760 (itavg:0.779) (0.812)  Data: 0.005 (0.007) Loss: 0.41132261 (0.42758967) (0.44455446)  acc: 0.15625 (0.38958) sens: 1.00000 (0.64706) spec: 0.03571 (0.36729)  f1: 0.22857 (0.13932) jvpen: 0.001119920984 15.571
Epoch: [0][20/12597] t: 40 lr: 0.001 Time: 0.746 (itavg:0.879) (0.879)  Data: 0.005 (0.012) Loss: 0.46420118 (0.51180772) (0.51180772)  acc: 0.34375 (0.51406) sens: 1.00000 (0.46296) spec: 0.32258 (0.51877)  f1: 0.08696 (0.12244) jvpen: 0.001799466088 17.585
Epoch: [0][40/12597] t: 40 lr: 0.001 Time: 0.817 (itavg:0.764) (0.822)  Data: 0.005 (0.008) Loss: 0.38605034 (0.49003513) (0.50092143)  acc: 0.59375 (0.43047) sens: 0.66667 (0.60177) spec: 0.58621 (0.41388)  f1: 0.23529 (0.14696) jvpen: 0.001370445592 15.278
Epoch: [0][60/12597] t: 40 lr: 0.001 Time: 0.765 (itavg:0.771) (0.805)  Data: 0.005 (0.007) Loss: 0.42483598 (0.46431867) (0.48872051)  acc: 0.40625 (0.46563) sens: 0.00000 (0.52976) spec: 0.41935 (0.45947)  f1: 0.00000 (0.13692) jvpen: 0.000761733041 15.428
Epoch: [0][80/12597] t: 40 lr: 0.001 Time: 0.761 (itavg:0.755) (0.792)  Data: 0.005 (0.007) Loss: 0.22082683 (0.35550085) (0.45541559)  acc: 0.40625 (0.46484) sens: 0.00000 (0.52273) spec: 0.46429 (0.45940)  f1: 0.00000 (0.13419) jvpen: 0.000174857181 15.097
Epoch: [0][100/12597] t: 40 lr: 0.001 Time: 0.792 (itavg:0.763) (0.787)  Data: 0.005 (0.006) Loss: 0.32730976 (0.34224039) (0.43278055)  acc: 0.37500 (0.43688) sens: 1.00000 (0.53310) spec: 0.33333 (0.42739)  f1: 0.16667 (0.13643) jvpen: 0.000161717966 15.268
Epoch: [0][120/12597] t: 40 lr: 0.001 Time: 0.753 (itavg:0.784) (0.786)  Data: 0.005 (0.006) Loss: 0.38827175 (0.34328840) (0.41786519)  acc: 0.25000 (0.40781) sens: 0.71429 (0.58841) spec: 0.12000 (0.38999)  f1: 0.29412 (0.14256) jvpen: 0.000049896680 15.674
Epoch: [0][140/12597] t: 40 lr: 0.001 Time: 0.749 (itavg:0.758) (0.782)  Data: 0.005 (0.006) Loss: 0.34275901 (0.33077786) (0.40542414)  acc: 0.34375 (0.38371) sens: 0.50000 (0.59250) spec: 0.32143 (0.36324)  f1: 0.16000 (0.13916) jvpen: 0.000022943055 15.154
Epoch: [0][160/12597] t: 40 lr: 0.001 Time: 0.774 (itavg:0.779) (0.782)  Data: 0.005 (0.006) Loss: 0.30326396 (0.33230551) (0.39628432)  acc: 0.15625 (0.36875) sens: 1.00000 (0.61456) spec: 0.12903 (0.34408)  f1: 0.06897 (0.14246) jvpen: 0.000004986555 15.582
Epoch: [0][180/12597] t: 40 lr: 0.001 Time: 0.799 (itavg:0.776) (0.781)  Data: 0.005 (0.006) Loss: 0.27386847 (0.33704939) (0.38970266)  acc: 0.34375 (0.36597) sens: 0.50000 (0.60803) spec: 0.34375 (0.34180)  f1: 0.00000 (0.13991) jvpen: 0.000029125957 15.524
Epoch: [0][200/12597] t: 40 lr: 0.001 Time: 0.755 (itavg:0.769) (0.780)  Data: 0.005 (0.006) Loss: 0.39176717 (0.31320589) (0.38205298)  acc: 0.40625 (0.36281) sens: 0.66667 (0.59686) spec: 0.37931 (0.33980)  f1: 0.17391 (0.13571) jvpen: 0.000002116227 15.378
Epoch: [0][220/12597] t: 40 lr: 0.001 Time: 0.756 (itavg:0.768) (0.779)  Data: 0.005 (0.006) Loss: 0.35903972 (0.34414342) (0.37860666)  acc: 0.12500 (0.35710) sens: 0.66667 (0.59624) spec: 0.06897 (0.33323)  f1: 0.12500 (0.13668) jvpen: 0.000004731272 15.363
Epoch: [0][240/12597] t: 40 lr: 0.001 Time: 0.759 (itavg:0.757) (0.777)  Data: 0.005 (0.005) Loss: 0.28332108 (0.29567218) (0.37169545)  acc: 0.12500 (0.34206) sens: 1.00000 (0.60920) spec: 0.09677 (0.31544)  f1: 0.06667 (0.13659) jvpen: 0.000012407970 15.149
Epoch: [0][260/12597] t: 40 lr: 0.001 Time: 0.833 (itavg:0.764) (0.776)  Data: 0.005 (0.005) Loss: 0.34030789 (0.31879126) (0.36762590)  acc: 0.21875 (0.32800) sens: 1.00000 (0.61879) spec: 0.13793 (0.29941)  f1: 0.19355 (0.13512) jvpen: 0.000005257094 15.277
Epoch: [0][280/12597] t: 40 lr: 0.001 Time: 0.759 (itavg:0.781) (0.776)  Data: 0.005 (0.005) Loss: 0.38156250 (0.33409878) (0.36523110)  acc: 0.18750 (0.31451) sens: 1.00000 (0.63454) spec: 0.00000 (0.28318)  f1: 0.31579 (0.13541) jvpen: 0.000007718966 15.623
Epoch: [0][300/12597] t: 40 lr: 0.001 Time: 0.758 (itavg:0.778) (0.776)  Data: 0.005 (0.005) Loss: 0.39484614 (0.32372880) (0.36246428)  acc: 0.18750 (0.30292) sens: 0.42857 (0.64890) spec: 0.12000 (0.26874)  f1: 0.18750 (0.13699) jvpen: 0.000000901248 15.565
Epoch: [0][320/12597] t: 40 lr: 0.001 Time: 0.754 (itavg:0.769) (0.776)  Data: 0.005 (0.005) Loss: 0.23374793 (0.34398047) (0.36130905)  acc: 0.00000 (0.29365) sens: 1.00000 (0.65581) spec: 0.00000 (0.25786)  f1: 0.00000 (0.13698) jvpen: 0.000001145066 15.379
Epoch: [0][340/12597] t: 40 lr: 0.001 Time: 0.799 (itavg:0.780) (0.776)  Data: 0.005 (0.005) Loss: 0.33436906 (0.31279343) (0.35845519)  acc: 0.21875 (0.28281) sens: 1.00000 (0.66839) spec: 0.19355 (0.24528)  f1: 0.07407 (0.13613) jvpen: 0.000001772326 15.603
Epoch: [0][360/12597] t: 40 lr: 0.001 Time: 0.792 (itavg:0.778) (0.776)  Data: 0.005 (0.005) Loss: 0.35723937 (0.31163763) (0.35585421)  acc: 0.25000 (0.27604) sens: 1.00000 (0.67984) spec: 0.17241 (0.23715)  f1: 0.20000 (0.13607) jvpen: 0.000000604301 15.564
Epoch: [0][380/12597] t: 40 lr: 0.001 Time: 0.790 (itavg:0.763) (0.776)  Data: 0.004 (0.005) Loss: 0.42393023 (0.32229631) (0.35408801)  acc: 0.28125 (0.26924) sens: 0.87500 (0.68762) spec: 0.08333 (0.22904)  f1: 0.37838 (0.13601) jvpen: 0.000000091215 15.261
Epoch: [0][400/12597] t: 40 lr: 0.001 Time: 0.762 (itavg:0.774) (0.776)  Data: 0.005 (0.005) Loss: 0.34888375 (0.31679021) (0.35222312)  acc: 0.12500 (0.26141) sens: 1.00000 (0.70265) spec: 0.00000 (0.21868)  f1: 0.22222 (0.13781) jvpen: 0.000000122537 15.488
Epoch: [0][420/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.774) (0.776)  Data: 0.005 (0.005) Loss: 0.20642155 (0.31679019) (0.35053583)  acc: 0.00000 (0.25350) sens: 1.00000 (0.71560) spec: 0.00000 (0.20852)  f1: 0.00000 (0.13910) jvpen: 0.000000102906 15.479
Epoch: [0][440/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.752) (0.774)  Data: 0.005 (0.005) Loss: 0.25854543 (0.31450395) (0.34889802)  acc: 0.09375 (0.24631) sens: 1.00000 (0.72945) spec: 0.00000 (0.19911)  f1: 0.17143 (0.14048) jvpen: 0.000000278582 15.049
Epoch: [0][460/12597] t: 40 lr: 0.001 Time: 0.750 (itavg:0.752) (0.774)  Data: 0.005 (0.005) Loss: 0.37609845 (0.30858168) (0.34714514)  acc: 0.00000 (0.23913) sens: 1.00000 (0.73926) spec: 0.00000 (0.19052)  f1: 0.00000 (0.14058) jvpen: 0.000000068760 15.050
Epoch: [0][480/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.760) (0.773)  Data: 0.005 (0.005) Loss: 0.34243304 (0.30963728) (0.34558231)  acc: 0.15625 (0.23281) sens: 1.00000 (0.74815) spec: 0.00000 (0.18299)  f1: 0.27027 (0.14054) jvpen: 0.000000127553 15.198
Epoch: [0][500/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.764) (0.773)  Data: 0.005 (0.005) Loss: 0.31964737 (0.32331605) (0.34469166)  acc: 0.09375 (0.22662) sens: 1.00000 (0.75695) spec: 0.03333 (0.17565)  f1: 0.12121 (0.14050) jvpen: 0.000000293759 15.280
Epoch: [0][520/12597] t: 40 lr: 0.001 Time: 0.753 (itavg:0.759) (0.772)  Data: 0.005 (0.005) Loss: 0.30427337 (0.30830538) (0.34329219)  acc: 0.06250 (0.22061) sens: 1.00000 (0.76450) spec: 0.00000 (0.16877)  f1: 0.11765 (0.14003) jvpen: 0.000000112080 15.176
Epoch: [0][540/12597] t: 40 lr: 0.001 Time: 0.752 (itavg:0.752) (0.771)  Data: 0.005 (0.005) Loss: 0.32652181 (0.34061661) (0.34319309)  acc: 0.15625 (0.21609) sens: 1.00000 (0.77432) spec: 0.00000 (0.16260)  f1: 0.27027 (0.14128) jvpen: 0.000000160324 15.050
Epoch: [0][560/12597] t: 40 lr: 0.001 Time: 0.750 (itavg:0.752) (0.771)  Data: 0.005 (0.005) Loss: 0.29410219 (0.30965486) (0.34199530)  acc: 0.12500 (0.21138) sens: 1.00000 (0.78211) spec: 0.00000 (0.15677)  f1: 0.22222 (0.14166) jvpen: 0.000000080986 15.043
Epoch: [0][580/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.766) (0.770)  Data: 0.005 (0.005) Loss: 0.26894465 (0.32811176) (0.34151655)  acc: 0.18750 (0.20797) sens: 1.00000 (0.79105) spec: 0.03704 (0.15176)  f1: 0.27778 (0.14318) jvpen: 0.000000294756 15.312
Epoch: [0][600/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.770)  Data: 0.005 (0.005) Loss: 0.39765745 (0.31530701) (0.34064290)  acc: 0.09375 (0.20438) sens: 1.00000 (0.79870) spec: 0.00000 (0.14686)  f1: 0.17143 (0.14423) jvpen: 0.000000078998 15.027
Epoch: [0][620/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.769)  Data: 0.005 (0.005) Loss: 0.30427012 (0.31284902) (0.33974633)  acc: 0.09375 (0.20035) sens: 1.00000 (0.80414) spec: 0.00000 (0.14227)  f1: 0.17143 (0.14386) jvpen: 0.000000143888 15.026
Epoch: [0][640/12597] t: 40 lr: 0.001 Time: 0.753 (itavg:0.752) (0.769)  Data: 0.005 (0.005) Loss: 0.28933355 (0.31032929) (0.33882704)  acc: 0.06250 (0.19663) sens: 1.00000 (0.80971) spec: 0.00000 (0.13784)  f1: 0.11765 (0.14383) jvpen: 0.000000323443 15.031
Epoch: [0][660/12597] t: 40 lr: 0.001 Time: 0.752 (itavg:0.751) (0.768)  Data: 0.006 (0.005) Loss: 0.36191607 (0.33425734) (0.33868857)  acc: 0.12500 (0.19361) sens: 1.00000 (0.81607) spec: 0.00000 (0.13371)  f1: 0.22222 (0.14471) jvpen: 0.000000033333 15.029
Epoch: [0][680/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.768)  Data: 0.005 (0.005) Loss: 0.26641229 (0.30521291) (0.33770399)  acc: 0.06250 (0.18998) sens: 1.00000 (0.82043) spec: 0.00000 (0.12970)  f1: 0.11765 (0.14425) jvpen: 0.000000142285 15.026
Epoch: [0][700/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.767)  Data: 0.005 (0.005) Loss: 0.36521479 (0.32548875) (0.33735498)  acc: 0.18750 (0.18670) sens: 1.00000 (0.82435) spec: 0.00000 (0.12600)  f1: 0.31579 (0.14393) jvpen: 0.000000173744 15.026
Epoch: [0][720/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.767)  Data: 0.005 (0.005) Loss: 0.21056779 (0.32008526) (0.33687527)  acc: 0.00000 (0.18390) sens: 1.00000 (0.82900) spec: 0.00000 (0.12258)  f1: 0.00000 (0.14407) jvpen: 0.000000033698 15.022
Epoch: [0][740/12597] t: 40 lr: 0.001 Time: 0.750 (itavg:0.751) (0.766)  Data: 0.005 (0.005) Loss: 0.27595782 (0.32299350) (0.33650009)  acc: 0.00000 (0.18142) sens: 1.00000 (0.83390) spec: 0.00000 (0.11928)  f1: 0.00000 (0.14465) jvpen: 0.000000056092 15.023
Epoch: [0][760/12597] t: 40 lr: 0.001 Time: 0.750 (itavg:0.751) (0.766)  Data: 0.005 (0.005) Loss: 0.23416606 (0.31589513) (0.33595785)  acc: 0.03125 (0.17878) sens: 1.00000 (0.83799) spec: 0.00000 (0.11612)  f1: 0.06061 (0.14472) jvpen: 0.000000039009 15.021
Epoch: [0][780/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.766)  Data: 0.005 (0.005) Loss: 0.26246026 (0.31608937) (0.33544840)  acc: 0.12500 (0.17660) sens: 1.00000 (0.84247) spec: 0.00000 (0.11317)  f1: 0.22222 (0.14526) jvpen: 0.000000056578 15.025
Epoch: [0][800/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.765)  Data: 0.005 (0.005) Loss: 0.30233070 (0.32452506) (0.33517532)  acc: 0.09375 (0.17453) sens: 1.00000 (0.84671) spec: 0.00000 (0.11036)  f1: 0.17143 (0.14583) jvpen: 0.000000166553 15.022
Epoch: [0][820/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.765)  Data: 0.005 (0.005) Loss: 0.33907348 (0.31621160) (0.33471279)  acc: 0.09375 (0.17245) sens: 1.00000 (0.85046) spec: 0.00000 (0.10771)  f1: 0.17143 (0.14613) jvpen: 0.000000156224 15.028
Epoch: [0][840/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.765)  Data: 0.005 (0.005) Loss: 0.37162068 (0.32938546) (0.33458595)  acc: 0.12500 (0.17050) sens: 1.00000 (0.85416) spec: 0.00000 (0.10516)  f1: 0.22222 (0.14647) jvpen: 0.000000697061 15.017
Epoch: [0][860/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.764)  Data: 0.005 (0.005) Loss: 0.27773640 (0.31914774) (0.33422692)  acc: 0.06250 (0.16864) sens: 1.00000 (0.85768) spec: 0.00000 (0.10272)  f1: 0.11765 (0.14683) jvpen: 0.000000229246 15.024
Epoch: [0][880/12597] t: 40 lr: 0.001 Time: 0.749 (itavg:0.751) (0.764)  Data: 0.005 (0.005) Loss: 0.33737069 (0.31696330) (0.33383456)  acc: 0.12500 (0.16697) sens: 1.00000 (0.86120) spec: 0.00000 (0.10040)  f1: 0.22222 (0.14740) jvpen: 0.000000012879 15.015
Epoch: [0][900/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.752) (0.764)  Data: 0.005 (0.005) Loss: 0.32719502 (0.30750131) (0.33324938)  acc: 0.06250 (0.16483) sens: 1.00000 (0.86369) spec: 0.00000 (0.09813)  f1: 0.11765 (0.14699) jvpen: 0.000000051469 15.032
Epoch: [0][920/12597] t: 40 lr: 0.001 Time: 0.752 (itavg:0.752) (0.763)  Data: 0.005 (0.005) Loss: 0.23102148 (0.30625396) (0.33266252)  acc: 0.03125 (0.16304) sens: 1.00000 (0.86651) spec: 0.00000 (0.09599)  f1: 0.06061 (0.14704) jvpen: 0.000000344603 15.033
Epoch: [0][940/12597] t: 40 lr: 0.001 Time: 0.752 (itavg:0.752) (0.763)  Data: 0.005 (0.005) Loss: 0.33827049 (0.31830381) (0.33235702)  acc: 0.12500 (0.16180) sens: 1.00000 (0.86933) spec: 0.00000 (0.09415)  f1: 0.22222 (0.14764) jvpen: 0.000000577358 15.035
Epoch: [0][960/12597] t: 40 lr: 0.001 Time: 0.750 (itavg:0.751) (0.763)  Data: 0.005 (0.005) Loss: 0.34254125 (0.31508960) (0.33199728)  acc: 0.12500 (0.16074) sens: 1.00000 (0.87007) spec: 0.03448 (0.09278)  f1: 0.17647 (0.14789) jvpen: 0.000000220706 15.017
Epoch: [0][980/12597] t: 40 lr: 0.001 Time: 0.752 (itavg:0.752) (0.763)  Data: 0.005 (0.005) Loss: 0.34764853 (0.31133564) (0.33157562)  acc: 0.12500 (0.15899) sens: 1.00000 (0.87092) spec: 0.03448 (0.09119)  f1: 0.17647 (0.14714) jvpen: 0.000000165272 15.030
Epoch: [0][1000/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.762)  Data: 0.005 (0.005) Loss: 0.36915386 (0.32124517) (0.33136901)  acc: 0.18750 (0.15794) sens: 0.83333 (0.87160) spec: 0.03846 (0.08961)  f1: 0.27778 (0.14768) jvpen: 0.000000085707 15.026
Epoch: [0][1020/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.762)  Data: 0.005 (0.005) Loss: 0.29392132 (0.31647759) (0.33107702)  acc: 0.15625 (0.15717) sens: 1.00000 (0.87298) spec: 0.10000 (0.08869)  f1: 0.12903 (0.14771) jvpen: 0.000000099914 15.022
Epoch: [0][1040/12597] t: 40 lr: 0.001 Time: 0.763 (itavg:0.751) (0.762)  Data: 0.005 (0.005) Loss: 0.28183019 (0.31360636) (0.33074104)  acc: 0.12500 (0.15637) sens: 1.00000 (0.87306) spec: 0.03448 (0.08798)  f1: 0.17647 (0.14732) jvpen: 0.000000072208 15.030
Epoch: [0][1060/12597] t: 40 lr: 0.001 Time: 0.752 (itavg:0.752) (0.762)  Data: 0.006 (0.005) Loss: 0.37613407 (0.33418049) (0.33080594)  acc: 0.18750 (0.15596) sens: 1.00000 (0.87285) spec: 0.10345 (0.08729)  f1: 0.18750 (0.14768) jvpen: 0.000000043844 15.036
Epoch: [0][1080/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.751) (0.762)  Data: 0.005 (0.005) Loss: 0.36423364 (0.34455838) (0.33106061)  acc: 0.25000 (0.15611) sens: 1.00000 (0.87187) spec: 0.14286 (0.08717)  f1: 0.25000 (0.14821) jvpen: 0.000000678515 15.022
Epoch: [0][1100/12597] t: 40 lr: 0.001 Time: 0.751 (itavg:0.752) (0.761)  Data: 0.005 (0.005) Loss: 0.35034958 (0.33003733) (0.33104201)  acc: 0.09375 (0.15545) sens: 1.00000 (0.86839) spec: 0.00000 (0.08660)  f1: 0.17143 (0.14790) jvpen: 0.000000271590 15.035
Epoch: [0][1120/12597] t: 40 lr: 0.001 Time: 0.749 (itavg:0.750) (0.761)  Data: 0.005 (0.005) Loss: 0.36823952 (0.31239069) (0.33070895)  acc: 0.18750 (0.15421) sens: 1.00000 (0.86957) spec: 0.00000 (0.08526)  f1: 0.31579 (0.14771) jvpen: 0.000000054842 15.005
Epoch: [0][1140/12597] t: 40 lr: 0.001 Time: 0.767 (itavg:0.757) (0.761)  Data: 0.005 (0.005) Loss: 0.30789858 (0.31365194) (0.33040970)  acc: 0.06250 (0.15291) sens: 1.00000 (0.87164) spec: 0.00000 (0.08375)  f1: 0.11765 (0.14764) jvpen: 0.000000558529 15.145
Epoch: [0][1160/12597] t: 40 lr: 0.001 Time: 0.750 (itavg:0.754) (0.761)  Data: 0.005 (0.005) Loss: 0.27700505 (0.32535264) (0.33032251)  acc: 0.06250 (0.15178) sens: 1.00000 (0.87381) spec: 0.00000 (0.08233)  f1: 0.11765 (0.14776) jvpen: 0.000000480626 15.084
Epoch: [0][1180/12597] t: 40 lr: 0.001 Time: 0.749 (itavg:0.749) (0.761)  Data: 0.005 (0.005) Loss: 0.33809566 (0.32191669) (0.33018004)  acc: 0.09375 (0.15066) sens: 1.00000 (0.87591) spec: 0.00000 (0.08093)  f1: 0.17143 (0.14790) jvpen: 0.000000582576 14.984
Epoch: [0][1200/12597] t: 40 lr: 0.001 Time: 0.749 (itavg:0.749) (0.761)  Data: 0.005 (0.005) Loss: 0.32156709 (0.31760183) (0.32997040)  acc: 0.09375 (0.14935) sens: 1.00000 (0.87761) spec: 0.00000 (0.07956)  f1: 0.17143 (0.14761) jvpen: 0.000000007586 14.978
Epoch: [0][1220/12597] t: 40 lr: 0.001 Time: 0.750 (itavg:0.749) (0.760)  Data: 0.005 (0.005) Loss: 0.39787930 (0.34362737) (0.33019429)  acc: 0.15625 (0.14854) sens: 1.00000 (0.87964) spec: 0.00000 (0.07828)  f1: 0.27027 (0.14815) jvpen: 0.000000022171 14.981
Epoch: [0][1240/12597] t: 40 lr: 0.001 Time: 0.749 (itavg:0.749) (0.760)  Data: 0.005 (0.005) Loss: 0.27274579 (0.32525973) (0.33011470)  acc: 0.09375 (0.14801) sens: 0.50000 (0.88136) spec: 0.03571 (0.07711)  f1: 0.12121 (0.14897) jvpen: 0.000000084267 14.984
Epoch: [0][1260/12597] t: 40 lr: 0.001 Time: 0.749 (itavg:0.749) (0.760)  Data: 0.005 (0.005) Loss: 0.27835891 (0.31267968) (0.32983795)  acc: 0.06250 (0.14717) sens: 1.00000 (0.88133) spec: 0.03226 (0.07616)  f1: 0.06250 (0.14892) jvpen: 0.000000028429 14.981
Epoch: [0][1280/12597] t: 40 lr: 0.001 Time: 0.749 (itavg:0.749) (0.760)  Data: 0.006 (0.005) Loss: 0.32527971 (0.32053387) (0.32969258)  acc: 0.06250 (0.14685) sens: 1.00000 (0.88084) spec: 0.00000 (0.07576)  f1: 0.11765 (0.14899) jvpen: 0.000000529573 14.981
Epoch: [0][1300/12597] t: 40 lr: 0.001 Time: 0.749 (itavg:0.750) (0.760)  Data: 0.005 (0.005) Loss: 0.37563929 (0.31117821) (0.32940774)  acc: 0.15625 (0.14647) sens: 1.00000 (0.88075) spec: 0.03571 (0.07536)  f1: 0.22857 (0.14893) jvpen: 0.000000021832 14.991
Epoch: [0][1320/12597] t: 40 lr: 0.001 Time: 0.749 (itavg:0.749) (0.760)  Data: 0.005 (0.005) Loss: 0.19050288 (0.31487171) (0.32918750)  acc: 0.00000 (0.14614) sens: 1.00000 (0.88146) spec: 0.00000 (0.07477)  f1: 0.00000 (0.14924) jvpen: 0.000000257948 14.986
Epoch: [0][1340/12597] t: 40 lr: 0.001 Time: 0.749 (itavg:0.749) (0.759)  Data: 0.005 (0.005) Loss: 0.40897739 (0.34818384) (0.32947103)  acc: 0.06250 (0.14592) sens: 0.33333 (0.88028) spec: 0.03448 (0.07433)  f1: 0.06250 (0.14957) jvpen: 0.000000087597 14.984
